ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
141	Mombo-4492_goat-1	Mombo		goat	úná	úná	ú n á			0	2725	ú n á
142	Najamba-4492_goat-1	Najamba		goat	ínè\\ínà:	ínè	í n è	í n à.à		0	2725	í n è
143	Nanga-4492_goat-1	Nanga		goat	bɛ́rî, mírⁿê ~ mɛ́rⁿɛ̂	bɛ́rî	b ɛ́ r î	b ɛ́ r î		0	2723	b ɛ́ r î - -
144	Penange-4492_goat-1	Penange		goat	úná (ɲ)	úná	ú n á	ɲ - ú n á ɡ è		0	2725	ú n á
145	PergeTegu-4492_goat-1	PergeTegu		goat	ɛ̀rⁿɛ́	ɛ̀rⁿɛ́	ɛ̀ r.∼ ɛ́			0	2723	- ɛ̀ r.∼ ɛ́ - -
146	TebulUre-4492_goat-1	TebulUre		goat	írⁿè:\\írⁿìmbɔ̀ ~ ínbɔ̀ (sg also ìn before adjective)	írⁿè:	í r.∼ è.è	í n - b ɔ̀		0	2723	- í r.∼ è.è - -
147	Tiranige-4492_goat-1	Tiranige		goat	ùnà	ùnà	ù n à	ù n à ɡ è		0	2725	ù n à
148	TogoKan-4492_goat-1	TogoKan		goat	ɛ̀rⁿɛ́	ɛ̀rⁿɛ́	ɛ̀ r.∼ ɛ́	ɛ̀ r.∼ ɛ́ mb è		0	2723	- ɛ̀ r.∼ ɛ́ - -
149	TommoSoTongoTongo-4492_goat-1	TommoSoTongoTongo		goat	ɛ̀nɛ́	ɛ̀-nɛ́	ɛ̀ - n ɛ́	ɛ̀ - n ɛ́ mb e		0	2726	- ɛ̀ - n ɛ́
152	ToroTegu-4492_goat-1	ToroTegu		goat	ɛ̀rⁿá	ɛ̀rⁿá	ɛ̀ r.∼ á	ɛ̀ r.∼ á m ǎ		0	2723	- ɛ̀ r.∼ á - -
153	YandaDom-4492_goat-1	YandaDom		goat	ʔə́nɛ́\\mù	ʔə́nɛ́	ʔ ə́ n ɛ́	ʔ ə́ n ɛ́ - m ù		0	2726	ʔ ə́ - n ɛ́
154	YornoSo-4492_goat-1	YornoSo		goat	ɛ̀rⁿɛ́	ɛ̀rⁿɛ́	ɛ̀ r.∼ ɛ́	ɛ̀ r.∼ ɛ́		0	2723	- ɛ̀ r.∼ ɛ́ - -
5560	BankanTey-4498_gold-1	BankanTey		gold	káɲɲè	káɲɲè	k á ɲ ɲ è			0	2744	k á ɲ ɲ è -
5561	BenTey-4498_gold-1	BenTey		gold	káŋŋɛ̀	káŋŋɛ̀	k á ŋ ŋ ɛ̀			0	2744	k á ŋ ŋ ɛ̀ -
5562	Bunoge-4498_gold-1	Bunoge		gold	kánù	kánù	k á n ù			0	2744	k á - n ù -
5563	DogulDomBendiely-4498_gold-1	DogulDomBendiely		gold	káŋɛ̀	káŋɛ̀	k á ŋ ɛ̀			0	2744	k á - ŋ ɛ̀ -
5564	DogulDomKundialang-4498_gold-1	DogulDomKundialang		gold	káŋɛ̀	káŋɛ̀	k á ŋ ɛ̀			0	2744	k á - ŋ ɛ̀ -
5565	DonnoSo-4498_gold-1	DonnoSo		gold	káŋŋèŋ	káŋŋèŋ	k á ŋ ŋ è ŋ			0	2744	k á ŋ ŋ è ŋ
5566	JamsayDouentza-4498_gold-1	JamsayDouentza		gold	káŋŋɛ̀, káŋŋà	káŋŋɛ̀	k á ŋ ŋ ɛ̀			0	2744	k á ŋ ŋ ɛ̀ -
5567	Mombo-4498_gold-1	Mombo		gold	káŋè	káŋè	k á ŋ è			0	2744	k á - ŋ è -
5568	Najamba-4498_gold-1	Najamba		gold	káŋŋè	káŋŋè	k á ŋ ŋ è			0	2744	k á ŋ ŋ è -
5569	Nanga-4498_gold-1	Nanga		gold	káŋɛ̂	káŋɛ̂	k á ŋ ɛ̂			0	2744	k á - ŋ ɛ̂ -
5570	Penange-4498_gold-1	Penange		gold	kán	kán	k á n			0	2744	k á - n - -
5571	PergeTegu-4498_gold-1	PergeTegu		gold	káŋɛ̀	káŋɛ̀	k á ŋ ɛ̀			0	2744	k á - ŋ ɛ̀ -
5572	TebulUre-4498_gold-1	TebulUre		gold	káɲà	káɲà	k á ɲ à			0	2744	k á - ɲ à -
5573	Tiranige-4498_gold-1	Tiranige		gold	kàŋŋɛ́	kàŋŋɛ́	k à ŋ ŋ ɛ́			0	2744	k à ŋ ŋ ɛ́ -
5574	TogoKan-4498_gold-1	TogoKan		gold	káŋɛ́:	káŋɛ́:	k á ŋ ɛ́.ɛ́			0	2744	k á - ŋ ɛ́.ɛ́ -
5575	TommoSoTongoTongo-4498_gold-1	TommoSoTongoTongo		gold	káŋé	káŋé	k á ŋ é			0	2744	k á - ŋ é -
5576	ToroTegu-4498_gold-1	ToroTegu		gold	úrà, káŋŋɛ̀	úrà	ú r à			0	2745	ú r à
5577	YandaDom-4498_gold-1	YandaDom		gold	káŋɛ̀	káŋɛ̀	k á ŋ ɛ̀			0	2744	k á - ŋ ɛ̀ -
5578	YornoSo-4498_gold-1	YornoSo		gold	káŋá	káŋá	k á ŋ á			0	2744	k á - ŋ á -
14710	BankanTey-4499_good-1	BankanTey		good	ɛ̀súm\\ɛ̀sú	ɛ̀sú-m	ɛ̀ s ú - m	ɛ̀ s ú		1	2764	ɛ̀ s ú - m
14711	BenTey-4499_good-1	BenTey		good	ɛ̀sú\\ɛ̀súm\\ɛ̀súyɛ̀	ɛ̀sú	ɛ̀ s ú	ɛ̀ s ú - j ɛ̀		1	2764	ɛ̀ s ú - -
14712	Bunoge-4499_good-1	Bunoge		good	pɔ̀:lɔ̀ (modifying), néyⁿ bò ('be good', predicative only)	pɔ̀:lɔ̀	p ɔ̀.ɔ̀ l ɔ̀			1	2765	p ɔ̀.ɔ̀ l ɔ̀
14713	DogulDomBendiely-4499_good-1	DogulDomBendiely		good	gɛ̀nɔ́	gɛ̀nɔ́	ɡ ɛ̀ n ɔ́			1	2766	ɡ ɛ̀ n ɔ́
14714	DogulDomKundialang-4499_good-1	DogulDomKundialang		good	gɛ̀nɔ̌:	gɛ̀nɔ̌:	ɡ ɛ̀ n ɔ̀.ɔ́			1	2766	ɡ ɛ̀ n ɔ̀.ɔ́
14715	DonnoSo-4499_good-1	DonnoSo		good	sê:ⁿ	sê:ⁿ	s é.è.∼			1	2767	s é.è.∼ - -
14716	Gourou-4499_good-1	Gourou		good	ɛ̀sú	ɛ̀sú	ɛ̀ s ú			1	2764	ɛ̀ s ú - -
14717	JamsayDouentza-4499_good-1	JamsayDouentza		good	ɛ̀jú	ɛ̀jú	ɛ̀ dʒ ú			1	2764	ɛ̀ dʒ ú - -
14719	Mombo-4499_good-1	Mombo		good	pɔ́lɔ́	pɔ́lɔ́	p ɔ́ l ɔ́			1	2765	p ɔ́ l ɔ́
14720	Najamba-4499_good-1	Najamba		good	nálá:\\nálé:, nɛ̌yyè\\nɛ̌yŋgò	nálá:	n á l á.á	n á l é.é		1	2768	n á l á.á
14721	Nanga-4499_good-1	Nanga		good	ɛ̀sí	ɛ̀sí	ɛ̀ s í			1	2764	ɛ̀ s í - -
14722	Penange-4499_good-1	Penange		good	pɔ́:lɔ́	pɔ́:lɔ́	p ɔ́.ɔ́ l ɔ́			1	2765	p ɔ́.ɔ́ l ɔ́
14723	PergeTegu-4499_good-1	PergeTegu		good	ɛ̀sú	ɛ̀sú	ɛ̀ s ú			1	2764	ɛ̀ s ú - -
14724	TebulUre-4499_good-1	TebulUre		good	sɛ́//sɛ́ŋgɛ̀//sɛ́mbɔ̀, ɛ́dɛ̀://ɛ́dùŋgɔ̀//ɛ́dùmbɔ̀	sɛ́	s ɛ́			1	2767	s ɛ́ - -
14725	Tiranige-4499_good-1	Tiranige		good	mɔ́:	mɔ́:	m ɔ́.ɔ́			1	2769	m ɔ́.ɔ́
14726	TogoKan-4499_good-1	TogoKan		good	sɛ́ⁿ	sɛ́ⁿ	s ɛ́.∼			1	2767	s ɛ́.∼ - -
14727	TommoSoTongoTongo-4499_good-1	TommoSoTongoTongo		good	síɛ́, dàgáádɛ̀	síɛ́	s í ɛ́			1	2767	s í - ɛ́
14728	ToroTegu-4499_good-1	ToroTegu		good	jɛ̀rⁿú	jɛ̀rⁿú	dʒ ɛ̀ r.∼ ú			1	2770	dʒ ɛ̀ r.∼ ú
14729	YandaDom-4499_good-1	YandaDom		good	síyɛ́	síyɛ́	s í j ɛ́			1	2767	s í j ɛ́
14730	YornoSo-4499_good-1	YornoSo		good	ɛ̀jú	ɛ̀jú	ɛ̀ dʒ ú			1	2764	ɛ̀ dʒ ú - -
340	BankanTey-4544_grassherbs-1	BankanTey		grass, herbs	bèrú, sàwâ:	bèrú	b è r ú			1	2785	b è r - ú - -
341	BenTey-4544_grassherbs-1	BenTey		grass, herbs	bèrú	bèrú	b è r ú			1	2785	b è r - ú - -
342	Bunoge-4544_grassherbs-1	Bunoge		grass, herbs	kɔ́jì	kɔ́jì	k ɔ́ dʒ ì			1	2786	k ɔ́ dʒ ì
343	DogulDomBendiely-4544_grassherbs-1	DogulDomBendiely		grass, herbs	kɔ́ɔ́gù	kɔ́ɔ́gù	k ɔ́.ɔ́ ɡ ù			1	2787	k ɔ́.ɔ́ ɡ ù
344	DogulDomKundialang-4544_grassherbs-1	DogulDomKundialang		grass, herbs	kɔ̌:g (kɔ̀:gú), bèlé (fodder)	kɔ̌:g	k ɔ̀.ɔ́ ɡ	k ɔ̀.ɔ̀ ɡ ú		1	2787	k ɔ̀.ɔ́ ɡ -
345	DonnoSo-4544_grassherbs-1	DonnoSo		grass, herbs	bèlé	bèlé	b è l é			1	2785	b è l - é - -
346	JamsayDouentza-4544_grassherbs-1	JamsayDouentza		grass, herbs	ɔ̀yɔ́	ɔ̀yɔ́	ɔ̀ j ɔ́			1	2788	ɔ̀ j ɔ́
347	Mombo-4544_grassherbs-1	Mombo		grass, herbs	béléŋgè	béléŋgè	b é l é ŋɡ è			1	2785	b é l - é ŋɡ è
348	Najamba-4544_grassherbs-1	Najamba		grass, herbs	sɔ̌:mɛ̀ŋgò\\sɔ̌:mɛ̀	sɔ̌:mɛ̀-ŋgò	s ɔ̀.ɔ́ m ɛ̀ - ŋɡ ò	s ɔ̀.ɔ́ m ɛ̀		1	2789	s ɔ̀.ɔ́ m ɛ̀ - ŋɡ ò
349	Nanga-4544_grassherbs-1	Nanga		grass, herbs	bèrí, sàwâ	bèrí	b è r í			1	2785	b è r - í - -
350	Penange-4544_grassherbs-1	Penange		grass, herbs	kɔ́jí	kɔ́jí	k ɔ́ dʒ í			1	2786	k ɔ́ dʒ í
351	PergeTegu-4544_grassherbs-1	PergeTegu		grass, herbs	ɔ̀yɔ́	ɔ̀yɔ́	ɔ̀ j ɔ́			1	2788	ɔ̀ j ɔ́
352	TebulUre-4544_grassherbs-1	TebulUre		grass, herbs	yɔ̀wá	yɔ̀wá	j ɔ̀ w á			1	2790	j ɔ̀ w á
353	Tiranige-4544_grassherbs-1	Tiranige		grass, herbs	bélŋge (fodder), béléŋgé (Boui), kɔ́y (in nature)	bélŋge	b é l ŋɡ e			1	2785	b é l ŋɡ e - -
354	TogoKan-4544_grassherbs-1	TogoKan		grass, herbs	gúgúrú	gú-gúrú	ɡ ú - ɡ ú r ú			1	2791	ɡ ú - ɡ ú r ú
355	TommoSoTongoTongo-4544_grassherbs-1	TommoSoTongoTongo		grass, herbs	kèrú, bèlú	kèrú	k è r ú	k è r ú mb e		1	2785	k è r - ú - -
358	ToroTegu-4544_grassherbs-1	ToroTegu		grass, herbs	sɔ̀lɔ́	sɔ̀lɔ́	s ɔ̀ l ɔ́			1	2792	s ɔ̀ l ɔ́
359	YandaDom-4544_grassherbs-1	YandaDom		grass, herbs	ɔ̀à	ɔ̀à	ɔ̀ à			1	2793	ɔ̀ à
360	YornoSo-4544_grassherbs-1	YornoSo		grass, herbs	dɔ̀gɔ́	dɔ̀gɔ́	d ɔ̀ ɡ ɔ́			1	2794	d ɔ̀ ɡ ɔ́
14175	BankanTey-4556_green-1	BankanTey		green	sàwà ɔ̀rúm	sàwà_ɔ̀rú-m	s à w à - ɔ̀ r ú - m			1	2805	s à w à - ɔ̀ r ú - m
14176	BenTey-4556_green-1	BenTey		green	sàwà: ɔ̀rú	sàwà:_ɔ̀rú	s à w à.à - ɔ̀ r ú			1	2805	s à w à.à - ɔ̀ r ú - -
14177	Bunoge-4556_green-1	Bunoge		green	kɔ̀jí kàjì	kɔ̀jí_kàjì	k ɔ̀ dʒ í - k à dʒ ì			1	2806	k ɔ̀ dʒ í - k à dʒ ì
14178	DogulDomBendiely-4556_green-1	DogulDomBendiely		green	wɛ́ràŋ	wɛ́ràŋ	w ɛ́ r à ŋ			1	2807	w ɛ́ r à - ŋ
14179	DogulDomKundialang-4556_green-1	DogulDomKundialang		green	wɛ́rɛ̀ŋ̀	wɛ́rɛ̀-ŋ̀	w ɛ́ r ɛ̀ - ŋ			1	2807	w ɛ́ r ɛ̀ - ŋ
14180	DonnoSo-4556_green-1	DonnoSo		green	wɛ́rù	wɛ́rù	w ɛ́ r ù			1	2807	w ɛ́ r ù - -
14181	Gourou-4556_green-1	Gourou		green	ɔ̀yɔ̀ ɔ̀rú	ɔ̀yɔ̀_ɔ̀rú	ɔ̀ j ɔ̀ - ɔ̀ r ú			1	2808	- ɔ̀ j ɔ̀ - ɔ̀ r ú
14182	JamsayDouentza-4556_green-1	JamsayDouentza		green	ɔ̀yɔ̀ ɔ̀rú	ɔ̀yɔ̀_ɔ̀rú	ɔ̀ j ɔ̀ - ɔ̀ r ú			1	2808	- ɔ̀ j ɔ̀ - ɔ̀ r ú
14183	Mombo-4556_green-1	Mombo		green	kɔ́jí kólò	kɔ́jí_kólò	k ɔ́ dʒ í - k ó l ò			1	2806	k ɔ́ dʒ í - k ó l ò
14184	Najamba-4556_green-1	Najamba		green	wɛ́rɛ̀\\wɛ́rɛ̀ŋgò	wɛ́rɛ̀	w ɛ́ r ɛ̀	w ɛ́ r ɛ̀ - ŋɡ ò		1	2807	w ɛ́ r ɛ̀ - -
14185	Nanga-4556_green-1	Nanga		green	sàwà ɔ̀rí	sàwà_ɔ̀rí	s à w à - ɔ̀ r í			1	2805	s à w à - ɔ̀ r í - -
14186	Penange-4556_green-1	Penange		green	kɔ̀jì kòlò ("grass fresh")	kɔ̀jì_kòlò	k ɔ̀ dʒ ì - k ò l ò			1	2806	k ɔ̀ dʒ ì - k ò l ò
14187	PergeTegu-4556_green-1	PergeTegu		green	ɔ̀yɔ̀ ɔ̀rú	ɔ̀yɔ̀_ɔ̀rú	ɔ̀ j ɔ̀ - ɔ̀ r ú			1	2808	- ɔ̀ j ɔ̀ - ɔ̀ r ú
14188	TebulUre-4556_green-1	TebulUre		green	wɛ́rɛ̀://wɛ́rgɔ̀	wɛ́rɛ̀:	w ɛ́ r ɛ̀.ɛ̀	w ɛ́ r - ɡ ɔ̀		1	2807	w ɛ́ r ɛ̀.ɛ̀ - -
14189	Tiranige-4556_green-1	Tiranige		green	kɔ̀ykóló	kɔ̀y-kóló	k ɔ̀ j - k ó l ó			1	2806	k ɔ̀ j - - k ó l ó
14190	TogoKan-4556_green-1	TogoKan		green	bèrùɔ̀rú	bèrù-ɔ̀rú	b è r ù - ɔ̀ r ú			1	2809	b è r ù - ɔ̀ r ú
14191	TommoSoTongoTongo-4556_green-1	TommoSoTongoTongo		green	wɛ́rú	wɛ́rú	w ɛ́ r ú			1	2807	w ɛ́ r ú - -
14192	ToroTegu-4556_green-1	ToroTegu		green	sɔ̀lɔ̀ɔ̀rú	sɔ̀lɔ̀-ɔ̀rú	s ɔ̀ l ɔ̀ - ɔ̀ r ú			1	2808	s ɔ̀ l ɔ̀ - ɔ̀ r ú
14193	YandaDom-4556_green-1	YandaDom		green	vɛ̀rú	vɛ̀rú	v ɛ̀ r ú			1	2810	v ɛ̀ r ú
14194	YornoSo-4556_green-1	YornoSo		green	wɛ́r	wɛ́r	w ɛ́ r			1	2807	w ɛ́ r - - -
10704	BankanTey-4624_half-1	BankanTey		half	táŋgá	táŋgá	t á ŋɡ á			0	2826	t á ŋɡ á
10705	BenTey-4624_half-1	BenTey		half	pɛ́cɛ́rɛ̀, gàmbú	pɛ́cɛ́rɛ̀	p ɛ́ tʃ ɛ́ r ɛ̀			0	2827	p ɛ́ - tʃ ɛ́ r ɛ̀
10706	Bunoge-4624_half-1	Bunoge		half	fɛ̀ccɛ̀rɛ́	fɛ̀ccɛ̀rɛ́	f ɛ̀ tʃ tʃ ɛ̀ r ɛ́			0	2828	f ɛ̀ tʃ tʃ ɛ̀ r ɛ́
10707	DogulDomBendiely-4624_half-1	DogulDomBendiely		half	bɛ̀nná	bɛ̀nná	b ɛ̀ n n á			0	2829	b ɛ̀ n n á -
10708	DogulDomKundialang-4624_half-1	DogulDomKundialang		half	pɛ́cɛ̀rɛ̀	pɛ́cɛ̀rɛ̀	p ɛ́ tʃ ɛ̀ r ɛ̀			0	2827	p ɛ́ - tʃ ɛ̀ r ɛ̀
10709	DonnoSo-4624_half-1	DonnoSo		half	pɛ́jɛ̀rɛ̀	pɛ́jɛ̀rɛ̀	p ɛ́ dʒ ɛ̀ r ɛ̀			0	2827	p ɛ́ - dʒ ɛ̀ r ɛ̀
10710	Gourou-4624_half-1	Gourou		half	pɛ́ kɛ́rɛ̀	pɛ́_kɛ́rɛ̀	p ɛ́ - k ɛ́ r ɛ̀			0	2827	p ɛ́ - k ɛ́ r ɛ̀
10711	JamsayDouentza-4624_half-1	JamsayDouentza		half	cìcɛ́nɛ́	cì-cɛ́nɛ́	tʃ ì - tʃ ɛ́ n ɛ́			0	2830	tʃ ì - tʃ ɛ́ n ɛ́
10713	Mombo-4624_half-1	Mombo		half	pékérè	pékérè	p é k é r è			0	2827	p é - k é r è
10714	Najamba-4624_half-1	Najamba		half	bénán	bénán	b é n á n			0	2829	b é - n á n
10715	Nanga-4624_half-1	Nanga		half	pɛ́jɛ́rɛ̀	pɛ́jɛ́rɛ̀	p ɛ́ dʒ ɛ́ r ɛ̀			0	2827	p ɛ́ - dʒ ɛ́ r ɛ̀
10716	Penange-4624_half-1	Penange		half	fɛ́ccɛ́rɛ̀	fɛ́ccɛ́rɛ̀	f ɛ́ tʃ tʃ ɛ́ r ɛ̀			0	2828	f ɛ́ tʃ tʃ ɛ́ r ɛ̀
10717	PergeTegu-4624_half-1	PergeTegu		half	pɛ́kɛ́rɛ̀	pɛ́kɛ́rɛ̀	p ɛ́ k ɛ́ r ɛ̀			0	2827	p ɛ́ - k ɛ́ r ɛ̀
10718	TebulUre-4624_half-1	TebulUre		half	pɛ́gɛ̀rɛ̀	pɛ́gɛ̀rɛ̀	p ɛ́ ɡ ɛ̀ r ɛ̀			0	2827	p ɛ́ - ɡ ɛ̀ r ɛ̀
10719	Tiranige-4624_half-1	Tiranige		half	pɛ̀ccɛ̀rɛ́	pɛ̀ccɛ̀rɛ́	p ɛ̀ tʃ tʃ ɛ̀ r ɛ́			0	2827	p ɛ̀ tʃ tʃ ɛ̀ r ɛ́
10720	TogoKan-4624_half-1	TogoKan		half	pɛ́jɛ́rɛ́	pɛ́jɛ́rɛ́	p ɛ́ dʒ ɛ́ r ɛ́			0	2827	p ɛ́ - dʒ ɛ́ r ɛ́
10721	TommoSoTongoTongo-4624_half-1	TommoSoTongoTongo		half	pɛ́jɛ̀	pɛ́jɛ̀	p ɛ́ dʒ ɛ̀			0	2827	p ɛ́ - dʒ ɛ̀ - -
10722	ToroTegu-4624_half-1	ToroTegu		half	kàkàrúkà, jérè, hèlú	kà-kàrúkà	k à - k à r ú k à			0	2831	k à - k à r ú k à
10723	YandaDom-4624_half-1	YandaDom		half	pɛ́jɛ̀rɛ̀	pɛ́jɛ̀rɛ̀	p ɛ́ dʒ ɛ̀ r ɛ̀			0	2827	p ɛ́ - dʒ ɛ̀ r ɛ̀
10724	YornoSo-4624_half-1	YornoSo		half	pɛ́jɛ̀rɛ̀	pɛ́jɛ̀rɛ̀	p ɛ́ dʒ ɛ̀ r ɛ̀			0	2827	p ɛ́ - dʒ ɛ̀ r ɛ̀
1609	BankanTey-4638_hand-1	BankanTey		hand	nǎ:	nǎ:	n à.á			1	2847	n - à.á
1610	BenTey-4638_hand-1	BenTey		hand	nǎ:	nǎ:	n à.á			1	2847	n - à.á
1611	Bunoge-4638_hand-1	Bunoge		hand	númɛ̀	númɛ̀	n ú m ɛ̀			1	2848	n ú - m ɛ̀
1612	DogulDomBendiely-4638_hand-1	DogulDomBendiely		hand	nùmɔ́	nùmɔ́	n ù m ɔ́			1	2848	n ù - m ɔ́
1613	DonnoSo-4638_hand-1	DonnoSo		hand	nùmɔ́	nùmɔ́	n ù m ɔ́			1	2848	n ù - m ɔ́
1614	JamsayDouentza-4638_hand-1	JamsayDouentza		hand	nùmó	nùmó	n ù m ó			1	2848	n ù - m ó
1616	Najamba-4638_hand-1	Najamba		hand	nùmǎ:\\nùmɛ̌:	nùmǎ:	n ù m à.á	n ù m ɛ̀.ɛ́		1	2848	n ù - m à.á
1617	Nanga-4638_hand-1	Nanga		hand	nǎ:	nǎ:	n à.á			1	2847	n - à.á
1618	Penange-4638_hand-1	Penange		hand	nwɛ̀: ~ nɛ̀:	nwɛ̀:	n w ɛ̀.ɛ̀			1	2847	n w ɛ̀.ɛ̀
1619	PergeTegu-4638_hand-1	PergeTegu		hand	nùwⁿó	nùwⁿó	n ù w.∼ ó			1	2848	n ù - w.∼ ó
1620	TebulUre-4638_hand-1	TebulUre		hand	nùmǎ:	nùmǎ:	n ù m à.á			1	2848	n ù - m à.á
1621	Tiranige-4638_hand-1	Tiranige		hand	númá (Boui), númíyɛ́ (Ningo)	númá	n ú m á			1	2848	n ú - m á
1622	TommoSoTongoTongo-4638_hand-1	TommoSoTongoTongo		hand	nùmɔ́	nù-mɔ́	n ù - m ɔ́			1	2848	n ù - m ɔ́
1625	ToroTegu-4638_hand-1	ToroTegu		hand	lɔ̀tɔ́	lɔ̀-tɔ́	l ɔ̀ - t ɔ́			1	2849	l ɔ̀ - t ɔ́
1626	YandaDom-4638_hand-1	YandaDom		hand	nùmà	nùmà	n ù m à			1	2848	n ù - m à
1627	YornoSo-4638_hand-1	YornoSo		hand	nɔ̌yⁿ, nɔ̀ŋɔ́ (YnedoumaAto dialect)	nɔ̌yⁿ	n ɔ̌ j.∼			1	2848	n ɔ̌ - j.∼ -
12074	BankanTey-4655_hangsthuponahookornail-1	BankanTey		hang (sth) up on a hook or nail	kɔ́lí	kɔ́lí	k ɔ́ l í			0	2864	k ɔ́ - l í
12075	BenTey-4655_hangsthuponahookornail-1	BenTey		hang (sth) up on a hook or nail	kɔ́lí	kɔ́lí	k ɔ́ l í			0	2864	k ɔ́ - l í
12076	Bunoge-4655_hangsthuponahookornail-1	Bunoge		hang (sth) up on a hook or nail	jáŋgè	jáŋgè	dʒ á ŋɡ è			0	2865	dʒ á ŋɡ è
12077	DogulDomKundialang-4655_hangsthuponahookornail-1	DogulDomKundialang		hang (sth) up on a hook or nail	gɔ̀ndùrɛ́	gɔ̀ndù-rɛ́	ɡ ɔ̀ nd ù - r ɛ́			0	2866	ɡ ɔ̀ nd ù - r ɛ́
12078	DonnoSo-4655_hangsthuponahookornail-1	DonnoSo		hang (sth) up on a hook or nail	gɔ̀ndɔ̀rɔ́\\gɔ́ndùrì	gɔ̀ndɔ̀-rɔ́	ɡ ɔ̀ nd ɔ̀ - r ɔ́			0	2866	ɡ ɔ̀ nd ɔ̀ - r ɔ́
12079	Gourou-4655_hangsthuponahookornail-1	Gourou		hang (sth) up on a hook or nail	kólló	kólló	k ó l l ó			0	2864	k ó l l ó
12080	JamsayDouentza-4655_hangsthuponahookornail-1	JamsayDouentza		hang (sth) up on a hook or nail	kɔ́rɔ́	kɔ́rɔ́	k ɔ́ r ɔ́			0	2864	k ɔ́ - r ɔ́
12082	Mombo-4655_hangsthuponahookornail-1	Mombo		hang (sth) up on a hook or nail	gɔ́ddɛ̀	gɔ́ddɛ̀	ɡ ɔ́ d d ɛ̀			0	2867	ɡ ɔ́ - d d ɛ̀
12083	Najamba-4655_hangsthuponahookornail-1	Najamba		hang (sth) up on a hook or nail	gùbɛ́	gùbɛ́	ɡ ù b ɛ́			0	2868	ɡ ù b ɛ́
12084	Nanga-4655_hangsthuponahookornail-1	Nanga		hang (sth) up on a hook or nail	kɔ́rí	kɔ́rí	k ɔ́ r í			0	2864	k ɔ́ - r í
12085	Penange-4655_hangsthuponahookornail-1	Penange		hang (sth) up on a hook or nail	gɔ́rdɛ̀, yélé	gɔ́r-dɛ̀	ɡ ɔ́ r - d ɛ̀			0	2867	ɡ ɔ́ r - d ɛ̀
12086	PergeTegu-4655_hangsthuponahookornail-1	PergeTegu		hang (sth) up on a hook or nail	kɔ́lɔ́	kɔ́lɔ́	k ɔ́ l ɔ́			0	2864	k ɔ́ - l ɔ́
12087	TebulUre-4655_hangsthuponahookornail-1	TebulUre		hang (sth) up on a hook or nail	gùbú (gùbútì)	gùbú	ɡ ù b ú			0	2868	ɡ ù b ú
12088	Tiranige-4655_hangsthuponahookornail-1	Tiranige		hang (sth) up on a hook or nail	gúwɔ́	gúwɔ́	ɡ ú w ɔ́			0	2868	ɡ ú w ɔ́
12089	TogoKan-4655_hangsthuponahookornail-1	TogoKan		hang (sth) up on a hook or nail	jèré	jèré	dʒ è r é			0	2869	dʒ è r é
12090	TommoSoTongoTongo-4655_hangsthuponahookornail-1	TommoSoTongoTongo		hang (sth) up on a hook or nail	jèlé	jèlé	dʒ è l é			0	2869	dʒ è l é
12091	ToroTegu-4655_hangsthuponahookornail-1	ToroTegu		hang (sth) up on a hook or nail	gùtú\\gùtɔ́	gùtɔ́	ɡ ù t ɔ́			0	2868	ɡ ù t ɔ́
12092	YandaDom-4655_hangsthuponahookornail-1	YandaDom		hang (sth) up on a hook or nail	kɔ́rdɔ́\\kɔ́rdálì	kɔ́r-dɔ́	k ɔ́ r - d ɔ́			0	2870	k ɔ́ r - d ɔ́
12093	YornoSo-4655_hangsthuponahookornail-1	YornoSo		hang (sth) up on a hook or nail	jèlé\\jèlé, kɔ́lɔ́\\kɔ́lɔ́	jèlé	dʒ è l é			0	2869	dʒ è l é
14254	BankanTey-4682_hardfirmsolidstiffsurfaceobject-1	BankanTey		hard, firm, solid, stiff (surface, object)	ma᷈wⁿ	ma᷈wⁿ	m ǎ w.∼			0	2884	m - ǎ w.∼ - - - -
14255	BenTey-4682_hardfirmsolidstiffsurfaceobject-1	BenTey		hard, firm, solid, stiff (surface, object)	ma᷈wⁿ	ma᷈wⁿ	m ǎ w.∼			0	2884	m - ǎ w.∼ - - - -
14256	Bunoge-4682_hardfirmsolidstiffsurfaceobject-1	Bunoge		hard, firm, solid, stiff (surface, object)	ɲà:ŋì ("dry")	ɲà:ŋì	ɲ à.à ŋ ì			0	2885	ɲ à.à ŋ ì
14257	DogulDomKundialang-4682_hardfirmsolidstiffsurfaceobject-1	DogulDomKundialang		hard, firm, solid, stiff (surface, object)	ɛ́gɛ̀ŋ̀	ɛ́gɛ̀-ŋ̀	ɛ́ ɡ ɛ̀ - ŋ			0	2886	ɛ́ ɡ ɛ̀ - ŋ
14258	DonnoSo-4682_hardfirmsolidstiffsurfaceobject-1	DonnoSo		hard, firm, solid, stiff (surface, object)	tónnò	tónnò	t ó n n ò			0	2887	t ó n n ò
14259	Gourou-4682_hardfirmsolidstiffsurfaceobject-1	Gourou		hard, firm, solid, stiff (surface, object)	déŋ	déŋ	d é ŋ			0	2888	d é ŋ
14260	JamsayDouentza-4682_hardfirmsolidstiffsurfaceobject-1	JamsayDouentza		hard, firm, solid, stiff (surface, object)	déŋ	déŋ	d é ŋ			0	2888	d é ŋ
