ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
6882	BankanTey-3472_dew-2	BankanTey		dew	èrèrěy, sáwàndɛ́:rɛ̀	sáwà-ndɛ́.ɛ́-rɛ̀	s á w à - nd ɛ́ ɛ́ - r ɛ̀			0	2229	s á w à - nd ɛ́ ɛ́ - r ɛ̀
6883	BenTey-3472_dew-1	BenTey		dew	ìrènî:, èrènî:	èrèní-ì	è r è n í - ì			0	2220	è r è n í - ì
6889	JamsayDouentza-3472_dew-1	JamsayDouentza		dew	òmnòní:	òmnò-ní.í	ò m n ò - n í í			0	2221	ò m n ò - n í í
6890	Mombo-3472_dew-1	Mombo		dew	élélè // èlèlè mí:	élélè	é l é l è	è l è l è + m í í		0	2222	é l é l è
6891	Mombo-3472_dew-2	Mombo		dew	élélè // èlèlè mí:	élélè	é l é l è	è l è l è + m í í		0	2222	é l é l è
6892	Najamba-3472_dew-1	Najamba		dew	èlǎ:\\ɛ̀lɛ̌:	èlà-á	è l à - á	ɛ̀ l ɛ̀ ɛ́		0	2223	è l à - á
6893	Nanga-3472_dew-1	Nanga		dew	nì:sǒ:rô	nì.ìsò.ó-rô	n ì ì s ò ó - r ô			0	2224	n ì ì s ò ó - r ô
6895	PergeTegu-3472_dew-1	PergeTegu		dew	òmdòní:	òmdò-ní.í	ò m d ò - n í í			0	2221	ò m d ò - n í í
6898	TogoKan-3472_dew-1	TogoKan		dew	òrùmòdí:	òrùmò-dí.í	ò r ù m ò - d í í			0	2225	ò r ù m ò - d í í
6899	TommoSoTongoTongo-3472_dew-1	TommoSoTongoTongo		dew	wòòbú	wòòbú	w ò ò b ú			0	2226	w ò ò b ú
6900	ToroTegu-3472_dew-1	ToroTegu		dew	àrándáŋ	àrá-ndá-ŋ	à r á - nd á - ŋ			0	2227	à r á - nd á - ŋ
6901	YandaDom-3472_dew-1	YandaDom		dew	èèl	èèl	è è l			0	2228	è è l
6902	YornoSo-3472_dew-1	YornoSo		dew	wòbú	wòbú	w ò b ú			0	2226	w ò - b ú
15824	BankanTey-3481_difficultwork-1	BankanTey		difficult (work)	nǔm̀	nǔm	n ǔ m			0	2234	n ǔ m - -
15825	BenTey-3481_difficultwork-1	BenTey		difficult (work)	nǔm	nǔm	n ǔ m			0	2234	n ǔ m - -
15830	JamsayDouentza-3481_difficultwork-1	JamsayDouentza		difficult (work)	nǎm	nǎm	n ǎ m			0	2234	n ǎ m - -
15831	Mombo-3481_difficultwork-1	Mombo		difficult (work)	má:gá	má.áɡ-á	m á á ɡ - á			0	2235	m á á ɡ - á
15832	Najamba-3481_difficultwork-1	Najamba		difficult (work)	nàmíyè\\nǎmgò, mǎyyè\\mǎyŋgò	nàmíy-è	n à m í j - è	n ǎ m - ɡ ò		0	2236	n à m í j - è
15833	Najamba-3481_difficultwork-2	Najamba		difficult (work)	nàmíyè\\nǎmgò, mǎyyè\\mǎyŋgò	mǎyŋɡ-ò	m ǎ j ŋ ɡ - ò	m ǎ j - ŋɡ ò		0	2238	m ǎ j ŋ ɡ - ò
15834	Nanga-3481_difficultwork-1	Nanga		difficult (work)	nɔ̀mî	nɔ̀m-î	n ɔ̀ m - î			0	2234	n ɔ̀ m - î
15836	PergeTegu-3481_difficultwork-1	PergeTegu		difficult (work)	nǎm	nǎm	n ǎ m			0	2234	n ǎ m - -
15839	TogoKan-3481_difficultwork-1	TogoKan		difficult (work)	kìrɛ́	kìr-ɛ́	k ì r - ɛ́			0	2237	k ì r - ɛ́
15840	TommoSoTongoTongo-3481_difficultwork-1	TommoSoTongoTongo		difficult (work)	ɲám, ɛ́ɛ́ⁿ, máyyám	ɲám	ɲ á m			0	2234	ɲ á m - -
15841	TommoSoTongoTongo-3481_difficultwork-2	TommoSoTongoTongo		difficult (work)	ɲám, ɛ́ɛ́ⁿ, máyyám	máyyám	m á j j á m			0	2239	m á j j á m
15842	TommoSoTongoTongo-3481_difficultwork-3	TommoSoTongoTongo		difficult (work)	ɲám, ɛ́ɛ́ⁿ, máyyám	máyyám	m á j j á m			0	2239	m á j j á m
15843	ToroTegu-3481_difficultwork-1	ToroTegu		difficult (work)	nâŋ	nâŋ	n â ŋ			0	2234	n â ŋ - -
15844	YandaDom-3481_difficultwork-1	YandaDom		difficult (work)	nǎm	nǎm	n ǎ m			0	2234	n ǎ m - -
15845	YornoSo-3481_difficultwork-1	YornoSo		difficult (work)	nám	nám	n á m			0	2234	n á m - -
14600	BankanTey-3485_digsth-1	BankanTey		dig (sth)	gàzí	ɡàz-í	ɡ à z - í			1	2250	ɡ à z - í
14601	BenTey-3485_digsth-1	BenTey		dig (sth)	gànjí	ɡàn-jí	ɡ à n - dʒ í			1	2251	ɡ à n - dʒ í
14608	JamsayDouentza-3485_digsth-1	JamsayDouentza		dig (sth)	jǎ:ⁿ	dʒà-áⁿ	d ʒ à - á ∼			1	2252	d ʒ à - á ∼
14610	Mombo-3485_digsth-1	Mombo		dig (sth)	gánjé	ɡán-jé	ɡ á n - dʒ é			1	2251	ɡ á n - dʒ é
14611	Najamba-3485_digsth-1	Najamba		dig (sth)	gǔl\\gùlè	ɡùl-è	ɡ ù l - è			1	2253	ɡ ù l - è
14612	Najamba-3485_digsth-2	Najamba		dig (sth)	gǔl\\gùlè	ɡùl-è	ɡ ù l - è			1	2253	ɡ ù l - è
14613	Nanga-3485_digsth-1	Nanga		dig (sth)	gànjí, gùnjó	ɡàn-jí	ɡ à n - dʒ í			1	2251	ɡ à n - dʒ í
14614	Nanga-3485_digsth-2	Nanga		dig (sth)	gànjí, gùnjó	ɡùn-jó	ɡ ù n - dʒ ó			1	2251	ɡ ù n - dʒ ó
14616	PergeTegu-3485_digsth-1	PergeTegu		dig (sth)	gànjá	ɡàn-já	ɡ à n - dʒ á			1	2251	ɡ à n - dʒ á
14619	TogoKan-3485_digsth-1	TogoKan		dig (sth)	jǎ:	dʒà-á	d ʒ à - á			1	2252	d ʒ à - á -
14620	TommoSoTongoTongo-3485_digsth-1	TommoSoTongoTongo		dig (sth)	gùló, wànjá	ɡùl-ó	ɡ ù l - ó			1	2253	ɡ ù l - ó
14621	TommoSoTongoTongo-3485_digsth-2	TommoSoTongoTongo		dig (sth)	gùló, wànjá	wàn-já	w à n - dʒ á			1	2251	w à n - dʒ á
14622	ToroTegu-3485_digsth-1	ToroTegu		dig (sth)	gàsú\\gàsá	ɡàs-á	ɡ à s - á			1	2250	ɡ à s - á
14623	ToroTegu-3485_digsth-2	ToroTegu		dig (sth)	gàsú\\gàsá	ɡàs-á	ɡ à s - á			1	2250	ɡ à s - á
14624	YandaDom-3485_digsth-1	YandaDom		dig (sth)	gùló\\gùlòlí	ɡùl-ó	ɡ ù l - ó			1	2253	ɡ ù l - ó
14625	YandaDom-3485_digsth-2	YandaDom		dig (sth)	gùló\\gùlòlí	ɡùl-ó	ɡ ù l - ó			1	2253	ɡ ù l - ó
14626	YornoSo-3485_digsth-1	YornoSo		dig (sth)	gùló\\gǔl	ɡùl-ó	ɡ ù l - ó			1	2253	ɡ ù l - ó
14627	YornoSo-3485_digsth-2	YornoSo		dig (sth)	gùló\\gǔl	ɡùl-ó	ɡ ù l - ó			1	2253	ɡ ù l - ó
15954	BankanTey-3501_dirty-1	BankanTey		dirty	dɛ̀kùsú	dɛ̀kùs-ú	d ɛ̀ k ù s - ú			1	2269	d ɛ̀ k ù s - ú
15955	BenTey-3501_dirty-1	BenTey		dirty	lɔ́ɣɔ̀	lɔ́ɣ-ɔ̀	l ɔ́ ɣ - ɔ̀			1	2270	l ɔ́ ɣ - ɔ̀ - - -
15959	JamsayDouentza-3501_dirty-1	JamsayDouentza		dirty	lɔ̀ɣɔ̀gín	lɔ̀ɣɔ̀ɡín	l ɔ̀ ɣ ɔ̀ ɡ í n			1	2271	l ɔ̀ ɣ ɔ̀ ɡ í n
15960	Mombo-3501_dirty-1	Mombo		dirty	nɛ́mɛ́	nɛ́m-ɛ́	n ɛ́ m - ɛ́			1	2272	n ɛ́ m - - ɛ́
15961	Najamba-3501_dirty-1	Najamba		dirty	nì:ndìgá:\\nì:ndìgɛ́:	nì.ìndìɡá.á	n ì ì nd ì ɡ á á	n ì ì nd ì - ɡ ɛ́ ɛ́		1	2273	n ì ì nd ì ɡ á á
15962	Nanga-3501_dirty-1	Nanga		dirty	lìsìgìrⁿɛ́	lìsìɡìr.∼ɛ́	l ì s ì ɡ ì r <<∼>> ɛ́			1	2274	l ì s ì ɡ ì r <<∼>> ɛ́
15964	PergeTegu-3501_dirty-1	PergeTegu		dirty	lɔ̀gɔ̀gú	lɔ̀ɡɔ̀ɡ-ú	l ɔ̀ ɡ ɔ̀ ɡ - ú			1	2270	l ɔ̀ ɡ - ɔ̀ ɡ - ú
15966	TogoKan-3501_dirty-1	TogoKan		dirty	gɛ̀mɛ̀ɲú	ɡɛ̀mɛ̀ɲ-ú	ɡ ɛ̀ m ɛ̀ ɲ - ú			1	2275	ɡ ɛ̀ m ɛ̀ ɲ - ú
15967	TommoSoTongoTongo-3501_dirty-1	TommoSoTongoTongo		dirty	nɛ́mɛ́	nɛ́m-ɛ́	n ɛ́ m - ɛ́			1	2272	n ɛ́ m - - ɛ́
15968	ToroTegu-3501_dirty-1	ToroTegu		dirty	dɔ̀:lú	dɔ̀.ɔ̀l-ú	d ɔ̀ ɔ̀ l - ú			1	2276	d ɔ̀ ɔ̀ l - ú
15969	YandaDom-3501_dirty-1	YandaDom		dirty	nìmdè	nìmd-è	n ì m d - è			1	2272	n ì m d - è
15970	YornoSo-3501_dirty-1	YornoSo		dirty	lɔ̀gɔ̀gú	lɔ̀ɡɔ̀ɡ-ú	l ɔ̀ ɡ ɔ̀ ɡ - ú			1	2270	l ɔ̀ ɡ - ɔ̀ ɡ - ú
7458	JamsayDouentza-3536_distantremotekinship-1	JamsayDouentza		distant, remote (kinship)	wàɣá	wàɣ-á	w à ɣ - á			1	2282	w à ɣ - á
7459	Nanga-3536_distantremotekinship-1	Nanga		distant, remote (kinship)	wàgá	wàɡ-á	w à ɡ - á			1	2282	w à ɡ - á
7460	TommoSoTongoTongo-3536_distantremotekinship-1	TommoSoTongoTongo		distant, remote (kinship)	ìrù wàgé, ìrù pálá	ìrù_pál-á	ì r ù + p á l - á			1	2283 2284	ì r ù + p á l - á
7461	TommoSoTongoTongo-3536_distantremotekinship-2	TommoSoTongoTongo		distant, remote (kinship)	ìrù wàgé, ìrù pálá	ìrù_pál-á	ì r ù + p á l - á			1	2283 2284	ì r ù + p á l - á
7462	YornoSo-3536_distantremotekinship-1	YornoSo		distant, remote (kinship)	wàgú	wàɡ-ú	w à ɡ - ú			1	2282	w à ɡ - ú
10532	BankanTey-3545_dividesharesth-1	BankanTey		divide, share (sth)	kéríyé	kér-í-yé	k é r - í - j é			0	2290	k é r - í - j é
10533	BenTey-3545_dividesharesth-1	BenTey		divide, share (sth)	kéríyé, céríyé	kér-í-yé	k é r - í - j é			0	2290	k é r - í - j é
10534	BenTey-3545_dividesharesth-2	BenTey		divide, share (sth)	kéríyé, céríyé	tʃé-ríyé	t ʃ é - r í j é			0	2296	t ʃ é - r í j é
10541	JamsayDouentza-3545_dividesharesth-1	JamsayDouentza		divide, share (sth)	gàmàrⁿá	ɡàm-à-r.∼á	ɡ à m - à - r <<∼>> á			0	2291	ɡ à m - à - r <<∼>> á
10543	Mombo-3545_dividesharesth-1	Mombo		divide, share (sth)	púrúgè	púr-úɡè	p ú r - ú ɡ è			0	2292	p ú r - ú ɡ è
10544	Najamba-3545_dividesharesth-1	Najamba		divide, share (sth)	ká:ŋgíy\\kà:ŋgìyè	kà.-à-ŋɡìyè	k à - à - ŋ ɡ ì j è			0	2293	k à - à - ŋ ɡ ì j è
10545	Najamba-3545_dividesharesth-2	Najamba		divide, share (sth)	ká:ŋgíy\\kà:ŋgìyè	kà.-à-ŋɡìyè	k à - à - ŋ ɡ ì j è			0	2293	k à - à - ŋ ɡ ì j è
10546	Nanga-3545_dividesharesth-1	Nanga		divide, share (sth)	kéríyé	kér-í-yé	k é r - í - j é			0	2290	k é r - í - j é
10548	PergeTegu-3545_dividesharesth-1	PergeTegu		divide, share (sth)	gàmdá	ɡàm-dá	ɡ à m - d á			0	2291	ɡ à m - - - d - á
10551	TogoKan-3545_dividesharesth-1	TogoKan		divide, share (sth)	gàmírⁿì\\gàmárⁿá	ɡàm-á-r.∼á	ɡ à m - á - r <<∼>> á			0	2291	ɡ à m - á - r <<∼>> á
10552	TogoKan-3545_dividesharesth-2	TogoKan		divide, share (sth)	gàmírⁿì\\gàmárⁿá	ɡàm-á-r.∼á	ɡ à m - á - r <<∼>> á			0	2291	ɡ à m - á - r <<∼>> á
10553	TommoSoTongoTongo-3545_dividesharesth-1	TommoSoTongoTongo		divide, share (sth)	kábílɛ́	káb-í-lɛ́	k á b - í - l ɛ́			0	2294	k á b - í - l ɛ́
10555	ToroTegu-3545_dividesharesth-1	ToroTegu		divide, share (sth)	hélú\\héló	hél-ó	h é l - ó			0	2295	h é l - ó
10556	ToroTegu-3545_dividesharesth-2	ToroTegu		divide, share (sth)	hélú\\héló	hél-ó	h é l - ó			0	2295	h é l - ó
10557	YandaDom-3545_dividesharesth-1	YandaDom		divide, share (sth)	gàmbúlɛ́\\gàmbùlàlí	ɡàmb-úlɛ́	ɡ à mb - ú l ɛ́			0	2291	ɡ à mb - ú - l - ɛ́
10558	YandaDom-3545_dividesharesth-2	YandaDom		divide, share (sth)	gàmbúlɛ́\\gàmbùlàlí	ɡàmb-úlɛ́	ɡ à mb - ú l ɛ́			0	2291	ɡ à mb - ú - l - ɛ́
10559	YornoSo-3545_dividesharesth-1	YornoSo		divide, share (sth)	gàmálá\\gàmúl	ɡàm-á-lá	ɡ à m - á - l á			0	2291	ɡ à m - á - l - á
10560	YornoSo-3545_dividesharesth-2	YornoSo		divide, share (sth)	gàmálá\\gàmúl	ɡàm-á-lá	ɡ à m - á - l á			0	2291	ɡ à m - á - l - á
15867	BankanTey-3576_doforgingdoablacksmithswork-1	BankanTey		do forging, do a blacksmith's work	dùwá	dùw-á	d ù w - á			0	2309	d ù w - á
15868	BenTey-3576_doforgingdoablacksmithswork-1	BenTey		do forging, do a blacksmith's work	dùwɔ́ dùwɔ́	dùw-ɔ́-dùw-ɔ́	d ù w - ɔ́ - d ù w - ɔ́			0	2310	d ù w - ɔ́ - d ù w - ɔ́
15873	JamsayDouentza-3576_doforgingdoablacksmithswork-1	JamsayDouentza		do forging, do a blacksmith's work	dùwɔ́ dùwɔ́	dùw-ɔ́-dùw-ɔ́	d ù w - ɔ́ - d ù w - ɔ́			0	2310	d ù w - ɔ́ - d ù w - ɔ́
15874	Mombo-3576_doforgingdoablacksmithswork-1	Mombo		do forging, do a blacksmith's work	dɔ́zí dɔ́zɛ́	dɔ́z-í-dɔ́z-ɛ́	d ɔ́ z - í - d ɔ́ z - ɛ́			0	2310	d ɔ́ z - í - d ɔ́ z - ɛ́
15875	Najamba-3576_doforgingdoablacksmithswork-1	Najamba		do forging, do a blacksmith's work	dùbìŋgán dùbɛ́	dùb-ì-ŋɡ-á-nd-ùbɛ́	d ù b - ì - ŋ ɡ - á - nd - ù b ɛ́			0	2311	d ù b - ì - ŋ ɡ - á - nd - ù b ɛ́
15876	Nanga-3576_doforgingdoablacksmithswork-1	Nanga		do forging, do a blacksmith's work	dùwâ dùwɔ́	dùwâ-dùwɔ́	d ù w â - d ù w ɔ́			0	2310	d ù w - â - d ù w - ɔ́
15878	PergeTegu-3576_doforgingdoablacksmithswork-1	PergeTegu		do forging, do a blacksmith's work	dùwɔ́ dùwɔ́	dùw-ɔ́-dùw-ɔ́	d ù w - ɔ́ - d ù w - ɔ́			0	2310	d ù w - ɔ́ - d ù w - ɔ́
15880	TogoKan-3576_doforgingdoablacksmithswork-1	TogoKan		do forging, do a blacksmith's work	dùwɔ́ dùwɔ́	dùw-ɔ́-dùw-ɔ́	d ù w - ɔ́ - d ù w - ɔ́			0	2310	d ù w - ɔ́ - d ù w - ɔ́
15881	TommoSoTongoTongo-3576_doforgingdoablacksmithswork-1	TommoSoTongoTongo		do forging, do a blacksmith's work	dùbɔ́	dùb-ɔ́	d ù b - ɔ́			0	2309	d ù b - ɔ́
15882	ToroTegu-3576_doforgingdoablacksmithswork-1	ToroTegu		do forging, do a blacksmith's work	dúwɔ́ dǔw\\dùwɔ́	dùw-ɔ́	d ù w - ɔ́			0	2309	d ù w - ɔ́
15883	ToroTegu-3576_doforgingdoablacksmithswork-2	ToroTegu		do forging, do a blacksmith's work	dúwɔ́ dǔw\\dùwɔ́	dùw-ɔ́	d ù w - ɔ́			0	2309	d ù w - ɔ́
15884	YandaDom-3576_doforgingdoablacksmithswork-1	YandaDom		do forging, do a blacksmith's work	dùbà dùbɔ́	dùbà-dùbɔ́	d ù b à - d ù b ɔ́			0	2310	d ù b - à - d ù b - ɔ́
15885	YornoSo-3576_doforgingdoablacksmithswork-1	YornoSo		do forging, do a blacksmith's work	dùbɔ́ dùbɔ́	dùb-ɔ́-dùb-ɔ́	d ù b - ɔ́ - d ù b - ɔ́			0	2310	d ù b - ɔ́ - d ù b - ɔ́
15721	BankanTey-3588_domake-1	BankanTey		do, make	káŋ	káŋ	k á ŋ			0	2323	k á ŋ - -
15722	BenTey-3588_domake-1	BenTey		do, make	káyⁿ	káj-.∼	k á dʒ - <<∼>>			0	2324	k á dʒ - <<∼>>
15729	JamsayDouentza-3588_domake-1	JamsayDouentza		do, make	kárⁿá	kár-.∼á	k á r - <<∼>> á			0	2325	k á r - - - <<∼>> á
15731	Mombo-3588_domake-1	Mombo		do, make	kání	kán-í	k á n - í			0	2323	k á n - í
15732	Najamba-3588_domake-1	Najamba		do, make	kán\\kànè	kàn-è	k à n - è			0	2323	k à n - è
15733	Najamba-3588_domake-2	Najamba		do, make	kán\\kànè	kàn-è	k à n - è			0	2323	k à n - è
15734	Nanga-3588_domake-1	Nanga		do, make	kárⁿí	kár-.∼í	k á r - <<∼>> í			0	2325	k á r - - - <<∼>> í
15737	PergeTegu-3588_domake-1	PergeTegu		do, make	kárⁿá	kár-.∼á	k á r - <<∼>> á			0	2325	k á r - - - <<∼>> á
15740	TogoKan-3588_domake-1	TogoKan		do, make	bìrɛ́	bìr-ɛ́	b ì r - ɛ́			0	2326	b ì r - ɛ́
15741	TommoSoTongoTongo-3588_domake-1	TommoSoTongoTongo		do, make	káná	kán-á	k á n - á			0	2323	k á n - á
15742	ToroTegu-3588_domake-1	ToroTegu		do, make	kárⁿú\\kárⁿá	kár-.∼á	k á r - <<∼>> á			0	2325	k á r - - - <<∼>> á
15743	ToroTegu-3588_domake-2	ToroTegu		do, make	kárⁿú\\kárⁿá	kár-.∼á	k á r - <<∼>> á			0	2325	k á r - - - <<∼>> á
15744	YandaDom-3588_domake-1	YandaDom		do, make	kán\\kárⁿálì	kár-.∼álì	k á r - <<∼>> á l ì			0	2325	k á r - <<∼>> á l ì
15745	YandaDom-3588_domake-2	YandaDom		do, make	kán\\kárⁿálì	kár-.∼álì	k á r - <<∼>> á l ì			0	2325	k á r - <<∼>> á l ì
15746	YornoSo-3588_domake-1	YornoSo		do, make	kárⁿá	kár-.∼á	k á r - <<∼>> á			0	2325	k á r - - - <<∼>> á
10486	BankanTey-3589_doctor-1	BankanTey		doctor	dɔ̀gɔ̀tɔ́rɔ̀m\\dɔ̀gɔ̀tɔ́rɔ̀	dɔ̀ɡɔ̀-tɔ́rɔ̀-m	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀ - m	d ɔ̀ ɡ ɔ̀ t ɔ́ r ɔ̀		0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀ - m
10487	BenTey-3589_doctor-1	BenTey		doctor	dɔ̀ɣɔ̀tɔ́rɔ̀m\\dɔ̀ɣɔ̀tɔ́rɔ̀	dɔ̀ɣɔ̀-tɔ́rɔ̀-m	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀ - m	d ɔ̀ ɣ ɔ̀ t ɔ́ r ɔ̀		0	2339	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀ - m
10488	BenTey-3589_doctor-2	BenTey		doctor	dɔ̀ɣɔ̀tɔ́rɔ̀m\\dɔ̀ɣɔ̀tɔ́rɔ̀	dɔ̀ɣɔ̀-tɔ́rɔ̀-m	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀ - m	d ɔ̀ ɣ ɔ̀ t ɔ́ r ɔ̀		0	2339	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀ - m
10492	JamsayDouentza-3589_doctor-1	JamsayDouentza		doctor	dɔ̀ɣɔ̀tɔ́rɔ̀	dɔ̀ɣɔ̀-tɔ́rɔ̀	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀			0	2339	d ɔ̀ ɣ ɔ̀ - t ɔ́ r ɔ̀ - -
10493	Mombo-3589_doctor-1	Mombo		doctor	dɔ̀kùtɔ́rɔ̀	dɔ̀kù-tɔ́rɔ̀	d ɔ̀ k ù - t ɔ́ r ɔ̀			0	2339	d ɔ̀ k ù - t ɔ́ r ɔ̀ - -
10494	Najamba-3589_doctor-1	Najamba		doctor	dɔ̀gɔ́tɔ́rɔ̀\\mbò	dɔ̀ɡɔ́-tɔ́rɔ̀	d ɔ̀ ɡ ɔ́ - t ɔ́ r ɔ̀	d ɔ̀ ɡ ɔ́ t ɔ́ r ɔ̀ - mb ò		0	2339	d ɔ̀ ɡ ɔ́ - t ɔ́ r ɔ̀ - -
10495	Nanga-3589_doctor-1	Nanga		doctor	dɔ̀gɔ̀tɔ́rɔ̂	dɔ̀ɡɔ̀-tɔ́rɔ̂	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̂			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̂ - -
10497	PergeTegu-3589_doctor-1	PergeTegu		doctor	dɔ̀gɔ̀tɔ́rɔ̀	dɔ̀ɡɔ̀-tɔ́rɔ̀	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀ - -
10500	TogoKan-3589_doctor-1	TogoKan		doctor	dɔ̀gɔ̀tɔ́rɔ́	dɔ̀ɡɔ̀-tɔ́rɔ́	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ́			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ́ - -
10501	TommoSoTongoTongo-3589_doctor-1	TommoSoTongoTongo		doctor	dɔ̀gɔ̀tɔ́rɔ́	dɔ̀ɡɔ̀-tɔ́rɔ́	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ́			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ́ - -
10502	ToroTegu-3589_doctor-1	ToroTegu		doctor	dɔ̀kɔ̀tɔ́rɔ̀\\mǎ:	dɔ̀kɔ̀-tɔ́rɔ̀	d ɔ̀ k ɔ̀ - t ɔ́ r ɔ̀	d ɔ̀ k ɔ̀ t ɔ́ r ɔ̀ - m à á		0	2339	d ɔ̀ k ɔ̀ - t ɔ́ r ɔ̀ - -
10503	ToroTegu-3589_doctor-2	ToroTegu		doctor	dɔ̀kɔ̀tɔ́rɔ̀\\mǎ:	dɔ̀kɔ̀-tɔ́rɔ̀	d ɔ̀ k ɔ̀ - t ɔ́ r ɔ̀	d ɔ̀ k ɔ̀ t ɔ́ r ɔ̀ - m à á		0	2339	d ɔ̀ k ɔ̀ - t ɔ́ r ɔ̀ - -
10504	YandaDom-3589_doctor-1	YandaDom		doctor	dɔ̀gɔ̀tɔ́rɔ̀	dɔ̀ɡɔ̀-tɔ́rɔ̀	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀ - -
10505	YornoSo-3589_doctor-1	YornoSo		doctor	dɔ̀gɔ̀tɔ́rɔ̀	dɔ̀ɡɔ̀-tɔ́rɔ̀	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀			0	2339	d ɔ̀ ɡ ɔ̀ - t ɔ́ r ɔ̀ - -
115	BankanTey-3595_dog-1	BankanTey		dog	ǹjèrûm\\ǹjèrú	ǹdʒèrû-m	n d ʒ è r û - m	n dʒ è r ú		1	2354	n d ʒ è r û - m
116	BenTey-3595_dog-1	BenTey		dog	ìnjɛ̌m\\ìnjɛ́	ìnjɛ̌-m	ì ndʒ ɛ̌ - m	ì ndʒ ɛ́		1	2355	ì ndʒ ɛ̌ - m
117	BenTey-3595_dog-2	BenTey		dog	ìnjɛ̌m\\ìnjɛ́	ìnjɛ̌-m	ì ndʒ ɛ̌ - m	ì ndʒ ɛ́		1	2355	ì ndʒ ɛ̌ - m
123	JamsayDouentza-3595_dog-1	JamsayDouentza		dog	ìjú	ìdʒú	ì d ʒ ú			1	2356	ì d ʒ ú
125	Mombo-3595_dog-1	Mombo		dog	ínjɛ̀	ínjɛ̀	í ndʒ ɛ̀			1	2355	í ndʒ ɛ̀ - -
126	Najamba-3595_dog-1	Najamba		dog	ŋ̀gwɛ̌:\\ŋ̀gwɛ̀:mbó	ŋɡ-wɛ̀.ɛ́	ŋ ɡ - w ɛ̀ ɛ́	ŋ ɡ w ɛ̀ ɛ̀ - mb ó		1	2357	ŋ ɡ - w ɛ̀ ɛ́
127	Nanga-3595_dog-1	Nanga		dog	nɛ̀rⁿî	nɛ̀r.∼î	n ɛ̀ r <<∼>> î			1	2358	n ɛ̀ r <<∼>> î
129	PergeTegu-3595_dog-1	PergeTegu		dog	ìšú	ìšú	ì š ú			1	2356	ì - š ú
132	TogoKan-3595_dog-1	TogoKan		dog	ìsí	ìsí	ì s í			1	2359	ì s í
133	TommoSoTongoTongo-3595_dog-1	TommoSoTongoTongo		dog	ìsé	ìsé	ì s é	ì s é mb e		1	2359	ì s é
136	ToroTegu-3595_dog-1	ToroTegu		dog	nènú	nènú	n è n ú			1	2360	n è n ú
137	YandaDom-3595_dog-1	YandaDom		dog	ìnjɛ̀\\mù, ǹjɛ̀\\mù	ìnjɛ̀	ì ndʒ ɛ̀	ì ndʒ ɛ̀ - m ù		1	2355	ì ndʒ ɛ̀ - -
138	YandaDom-3595_dog-2	YandaDom		dog	ìnjɛ̀\\mù, ǹjɛ̀\\mù	ǹdʒɛ̀	n d ʒ ɛ̀	ndʒ ɛ̀ - m ù		1	2354	n d ʒ ɛ̀ - - - -
139	YornoSo-3595_dog-1	YornoSo		dog	ìjú	ìdʒú	ì d ʒ ú			1	2356	ì d ʒ ú
1	BankanTey-3599_domesticanimalesplivestock-1	BankanTey		domestic animal (esp. livestock)	jáwdìm\\jáwdì, dá:bàm\\dá:bà	dá.ábà-m	d á á b à - m	d á á b à		0	2369	d á á b à - m
2	BenTey-3599_domesticanimalesplivestock-1	BenTey		domestic animal (esp. livestock)	àrsɛ̌:m\\àrsɛ̌:	àrsɛ̀.ɛ́-m	à r s ɛ̀ ɛ́ - m	à r s ɛ̀ ɛ́		0	2370	à r s ɛ̀ ɛ́ - m
7	JamsayDouentza-3599_domesticanimalesplivestock-1	JamsayDouentza		domestic animal (esp. livestock)	àsɛ̀gɛ́, gàsɛ̀gɛ́	ɡà_sɛ̀ɡɛ́	ɡ à + s ɛ̀ ɡ ɛ́	ɡ à + s ɛ̀ ɡ ɛ́ b é		0	2371 2372	ɡ à + s ɛ̀ ɡ ɛ́
9	Mombo-3599_domesticanimalesplivestock-1	Mombo		domestic animal (esp. livestock)	dèbù bɛ́lí, bɛ́lí	dèbù_bɛ́lí	d è b ù + b ɛ́ l í			0	2373 2374	d è b ù + b ɛ́ l í
