ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH
7678	Mombo-3056_coldseasonwinterjanuarymarch-1	Mombo		cold season, winter (January-March)	ɲímálì	ɲímálì	ɲ í m á l ì			0
7679	Najamba-3056_coldseasonwinterjanuarymarch-1	Najamba		cold season, winter (January-March)	gɔ̀gùmbǎ:\\gɔ̀gùmbɛ̌:	gɔ̀gù-mbǎ:	ɡ ɔ̀ ɡ ù + ⁿb ǎː	ɡ ɔ̀ ɡ ù ⁿb ɛ̌ː		0
7680	Nanga-3056_coldseasonwinterjanuarymarch-1	Nanga		cold season, winter (January-March)	gɔ̀yɔ́ wákátì	gɔ̀yɔ́_wákátì	ɡ ɔ̀ j ɔ́ + w á k á t ì			0
7681	Penange-3056_coldseasonwinterjanuarymarch-1	Penange		cold season, winter (January-March)	màlèkô:	màlè-kô:	m à l è + k ôː			0
7682	PergeTegu-3056_coldseasonwinterjanuarymarch-1	PergeTegu		cold season, winter (January-March)	ɲùɲùwⁿòdɛ̌yⁿ	ɲù-ɲùwⁿò-dɛ̌yⁿ	ɲ ù + ɲ ù w ə ∼ ò + d ɛ̌ y ∼			0
7683	TebulUre-3056_coldseasonwinterjanuarymarch-1	TebulUre		cold season, winter (January-March)	[tàmgɔ̀]wágádú	tàm-gɔ̀-wágádú	t à m + ɡ ɔ̀ + w á ɡ á d ú			0
7684	Tiranige-3056_coldseasonwinterjanuarymarch-1	Tiranige		cold season, winter (January-March)	témómúgé wàgàtí	témómú-gé_wàgàtí	t é m ó m ú + ɡ é + w à ɡ à t í			0
7685	TogoKan-3056_coldseasonwinterjanuarymarch-1	TogoKan		cold season, winter (January-March)	ɲùɲùdògùrú	ɲùɲù-dògùrú	ɲ ù ɲ ù + d ò ɡ ù r ú			0
7686	TommoSoTongoTongo-3056_coldseasonwinterjanuarymarch-1	TommoSoTongoTongo		cold season, winter (January-March)	kàlàlù kùmmɔ́	kàlà-lù_kùm-mɔ́	k à l à + l ù + k ù m + m ɔ́			0
7687	ToroTegu-3056_coldseasonwinterjanuarymarch-1	ToroTegu		cold season, winter (January-March)	ɲɔ̌:ⁿ, ɲɔ̀wⁿɔ́	ɲɔ̌:ⁿ	ɲ ɔ̌ː ∼			0
7688	YandaDom-3056_coldseasonwinterjanuarymarch-1	YandaDom		cold season, winter (January-March)	gɔ̀w	gɔ̀w	ɡ ɔ̀ w			0
7689	YornoSo-3056_coldseasonwinterjanuarymarch-1	YornoSo		cold season, winter (January-March)	kà:lî: wà:rù	kà:lî:_wà:rù	k àː l îː + w àː r ù			0
13138	BankanTey-3078_come-1	BankanTey		come	wɔ́\\wá	wɔ́	w ɔ́			1
13139	BenTey-3078_come-1	BenTey		come	yɛ̌	yɛ̌	j ɛ̌			1
13140	Bunoge-3078_come-1	Bunoge		come	ʔégè	ʔégè	ʔ é ɡ è			1
13141	DogulDomBendiely-3078_come-1	DogulDomBendiely		come	mɛ̀nɛ́	mɛ̀nɛ́	m ɛ̀ n ɛ́			1
13142	DonnoSo-3078_come-1	DonnoSo		come	yɛ̀lɛ́\\yɛ́lɛ̀	yɛ̀lɛ́	j ɛ̀ l ɛ́			1
13143	Gourou-3078_come-1	Gourou		come	yɛ̀rɛ́	yɛ̀rɛ́	j ɛ̀ r ɛ́			1
13144	JamsayDouentza-3078_come-1	JamsayDouentza		come	yɛ̀rɛ́	yɛ̀rɛ́	j ɛ̀ r ɛ́			1
13146	Mombo-3078_come-1	Mombo		come	égé	égé	é ɡ é			1
13147	Najamba-3078_come-1	Najamba		come	wé\wè	wè	w è			1
13148	Nanga-3078_come-1	Nanga		come	yě:	yě:	j ěː			1
13149	Penange-3078_come-1	Penange		come	égé (y)	égé	é ɡ é			1
13150	PergeTegu-3078_come-1	PergeTegu		come	wǎ:	wǎ:	w ǎː			1
13151	TebulUre-3078_come-1	TebulUre		come	wɔ̌: (wɔ̌yà, perf neg wà:lí, imprt wá:)	wɔ̌:	w ɔ̌ː			1
13152	Tiranige-3078_come-1	Tiranige		come	yógó	yógó	j ó ɡ ó			1
13153	TogoKan-3078_come-1	TogoKan		come	yɛ̀rɛ́	yɛ̀rɛ́	j ɛ̀ r ɛ́			1
13154	TommoSoTongoTongo-3078_come-1	TommoSoTongoTongo		come	yɛ̀lɛ́	yɛ̀lɛ́	j ɛ̀ l ɛ́			1
13156	ToroTegu-3078_come-1	ToroTegu		come	yèrú\\yèrí	yèrí	j è r í			1
13157	YandaDom-3078_come-1	YandaDom		come	wó\\wòlí	wó	w ó			1
13158	YornoSo-3078_come-1	YornoSo		come	wɛ̀lɛ́\\wɛ̀lɛ́	wɛ̀lɛ́	w ɛ̀ l ɛ́			1
4783	BankanTey-3183_cornmaize-1	BankanTey		corn, maize	bàràɛ̀mbɛ̌y	bàrà-ɛ̀mbɛ̌y	b à r à + ɛ̀ ⁿb ɛ̌ j			0
4784	BenTey-3183_cornmaize-1	BenTey		corn, maize	bàrměyⁿ	bàrměyⁿ	b à r m ě y ∼			0
4785	Bunoge-3183_cornmaize-1	Bunoge		corn, maize	dílímà	dílímà	d í l í m à			0
4786	DogulDomBendiely-3183_cornmaize-1	DogulDomBendiely		corn, maize	sàmìyógó	sàmìyógó	s à m ì j ó ɡ ó			0
4787	DogulDomKundialang-3183_cornmaize-1	DogulDomKundialang		corn, maize	sàmìyógò	sàmìyógò	s à m ì j ó ɡ ò			0
4788	DonnoSo-3183_cornmaize-1	DonnoSo		corn, maize	sàmɛ̀mmɛ́	sàmɛ̀mmɛ́	s à m ɛ̀ m m ɛ́			0
4789	Gourou-3183_cornmaize-1	Gourou		corn, maize	pòròyú:ⁿ	pòrò-yú:ⁿ	p ò r ò + j úː ∼			0
4790	JamsayDouentza-3183_cornmaize-1	JamsayDouentza		corn, maize	pòrò:ɲú:	pòrò:-ɲú:	p ò r òː + ɲ úː			0
4791	Mombo-3183_cornmaize-1	Mombo		corn, maize	ɛ̀mbɛ̀dúlúmá	ɛ̀mbɛ̀dúlúmá	ɛ̀ ⁿb ɛ̀ d ú l ú m á			0
4792	Najamba-3183_cornmaize-1	Najamba		corn, maize	màdèmbáŋgó\\màdèmbá	màdè-mbá-ŋgó	m à d è + ⁿb á + ⁿg ó	m à d è ⁿb á		0
4793	Nanga-3183_cornmaize-1	Nanga		corn, maize	jàrⁿàmbɛ́	jàrⁿàmbɛ́	dʒ à r ∼ à ⁿb ɛ́			0
4794	Penange-3183_cornmaize-1	Penange		corn, maize	dàlmàyògó	dàlmà-yògó	d à l m à + j ò ɡ ó			0
4795	PergeTegu-3183_cornmaize-1	PergeTegu		corn, maize	bàràɛ̀:mbɛ́	bàrà-ɛ̀:mbɛ́	b à r à + ɛ̀ː ⁿb ɛ́			0
4796	TebulUre-3183_cornmaize-1	TebulUre		corn, maize	sàrⁿàɛ̀mbɛ́	sàrⁿà-ɛ̀mbɛ́	s à r ∼ à + ɛ̀ ⁿb ɛ́			0
4797	Tiranige-3183_cornmaize-1	Tiranige		corn, maize	dùmàyò:gé	dùmà-yò:gé	d ù m à + j òː ɡ é			0
4798	TogoKan-3183_cornmaize-1	TogoKan		corn, maize	màɲɛ̀rⁿɛ̀má	màɲɛ̀rⁿɛ̀má	m à ɲ ɛ̀ r ∼ ɛ̀ m á			0
4799	TommoSoTongoTongo-3183_cornmaize-1	TommoSoTongoTongo		corn, maize	sànà ɛ̀mmɛ́	sànà_ɛ̀m-mɛ́	s à n à + ɛ̀ m + m ɛ́			0
4801	ToroTegu-3183_cornmaize-1	ToroTegu		corn, maize	tɔ̀rⁿíyⁿàrⁿà	tɔ̀rⁿí-yⁿàrⁿà	t ɔ̀ r ∼ í + y ∼ à r ∼ à			0
4802	YandaDom-3183_cornmaize-1	YandaDom		corn, maize	sànàɛ̀mɛ̀	sànà-ɛ̀mɛ̀	s à n à + ɛ̀ m ɛ̀			0
4803	YornoSo-3183_cornmaize-1	YornoSo		corn, maize	sàrⁿàɛ̀mɛ́	sàrⁿà-ɛ̀mɛ́	s à r ∼ à + ɛ̀ m ɛ́			0
3446	BankanTey-3189_cotton-1	BankanTey		cotton	nàmú	nàmú	n à m ú			0
3447	BenTey-3189_cotton-1	BenTey		cotton	nà:mbú, nà:mú	nà:mbú	n àː ⁿb ú			0
3448	Bunoge-3189_cotton-1	Bunoge		cotton	kɔ́:ndè	kɔ́:ndè	k ɔ́ː ⁿd è			0
3449	DogulDomBendiely-3189_cotton-1	DogulDomBendiely		cotton	kɛ̀ɲɲɛ́	kɛ̀ɲɲɛ́	k ɛ̀ ɲ ɲ ɛ́			0
3450	DogulDomKundialang-3189_cotton-1	DogulDomKundialang		cotton	kɛ̀ɲɲɛ́	kɛ̀ɲɲɛ́	k ɛ̀ ɲ ɲ ɛ́			0
3451	DonnoSo-3189_cotton-1	DonnoSo		cotton	kɛ̀mnɛ̌y	kɛ̀mnɛ̌y	k ɛ̀ m n ɛ̌ j			0
3452	Gourou-3189_cotton-1	Gourou		cotton	nà:mú	nà:mú	n àː m ú			0
3453	JamsayDouentza-3189_cotton-1	JamsayDouentza		cotton	nǎ:m	nǎ:m	n ǎː m			0
3455	Mombo-3189_cotton-1	Mombo		cotton	kɔ́:ndí	kɔ́:ndí	k ɔ́ː ⁿd í			0
3456	Najamba-3189_cotton-1	Najamba		cotton	ságò\\sáyè	sá-gò	s á + ɡ ò	s á j è		0
3457	Nanga-3189_cotton-1	Nanga		cotton	nà:mbí	nà:mbí	n àː ⁿb í			0
3458	Penange-3189_cotton-1	Penange		cotton	kɔ́:ndè	kɔ́:ndè	k ɔ́ː ⁿd è			0
3459	PergeTegu-3189_cotton-1	PergeTegu		cotton	nà:mbú	nà:mbú	n àː ⁿb ú			0
3460	TebulUre-3189_cotton-1	TebulUre		cotton	cɛ̀mdɛ́	cɛ̀mdɛ́	tʃ ɛ̀ m d ɛ́			0
3461	Tiranige-3189_cotton-1	Tiranige		cotton	kɔ̀:ní	kɔ̀:ní	k ɔ̀ː n í			0
3462	TogoKan-3189_cotton-1	TogoKan		cotton	kɔ́nú	kɔ́nú	k ɔ́ n ú			0
3463	TommoSoTongoTongo-3189_cotton-1	TommoSoTongoTongo		cotton	kɛ̀ɲɲɛ́	kɛ̀ɲ-ɲɛ́	k ɛ̀ ɲ + ɲ ɛ́			0
3465	ToroTegu-3189_cotton-1	ToroTegu		cotton	nǎm	nǎm	n ǎ m			0
3466	YandaDom-3189_cotton-1	YandaDom		cotton	cèɲè, cɛ̀ɲɛ̀ (archaic)	cèɲè	tʃ è ɲ è			0
3467	YornoSo-3189_cotton-1	YornoSo		cotton	nàmú	nàmú	n à m ú			0
10512	BankanTey-3204_countrecitenumbers-1	BankanTey		count, recite numbers	lùwô: lúwó	lùwô:_lúwó	l ù w ôː + l ú w ó			1
10513	Bunoge-3204_countrecitenumbers-1	Bunoge		count, recite numbers	dígórù dígórè	dígórù_dígórè	d í ɡ ó r ù + d í ɡ ó r è			1
10514	DogulDomKundialang-3204_countrecitenumbers-1	DogulDomKundialang		count, recite numbers	nùgé, jàté	nùgé	n ù ɡ é			1
10515	DonnoSo-3204_countrecitenumbers-1	DonnoSo		count, recite numbers	yùgê: yùgó	yùg-ê:_yùgó	j ù ɡ + êː + j ù ɡ ó			1
10516	Gourou-3204_countrecitenumbers-1	Gourou		count, recite numbers	lùgó lúgó	lùgó_lúgó	l ù ɡ ó + l ú ɡ ó			1
10517	JamsayDouentza-3204_countrecitenumbers-1	JamsayDouentza		count, recite numbers	lùgó lúgó	lùgó_lúgó	l ù ɡ ó + l ú ɡ ó			1
10518	Mombo-3204_countrecitenumbers-1	Mombo		count, recite numbers	nógé	nógé	n ó ɡ é			1
10519	Najamba-3204_countrecitenumbers-1	Najamba		count, recite numbers	nìgìlŋgán nìgíl\\nìgìlè, játɛ̀ játɛ́	nìgìl-ŋgán_nìgíl	n ì ɡ ì l + ⁿg á n + n ì ɡ í l			1
10520	Nanga-3204_countrecitenumbers-1	Nanga		count, recite numbers	lùgô lúgó	lùgô_lúgó	l ù ɡ ô + l ú ɡ ó			1
10521	Penange-3204_countrecitenumbers-1	Penange		count, recite numbers	nùgù núgé	nùgù_núgé	n ù ɡ ù + n ú ɡ é			1
10522	PergeTegu-3204_countrecitenumbers-1	PergeTegu		count, recite numbers	lùgó lúgó	lùgó_lúgó	l ù ɡ ó + l ú ɡ ó			1
10523	Tiranige-3204_countrecitenumbers-1	Tiranige		count, recite numbers	núgó	núgó	n ú ɡ ó			1
10524	TogoKan-3204_countrecitenumbers-1	TogoKan		count, recite numbers	lùgó lúgó	lùgó_lúgó	l ù ɡ ó + l ú ɡ ó			1
10525	TommoSoTongoTongo-3204_countrecitenumbers-1	TommoSoTongoTongo		count, recite numbers	nìgíyé nígé	nìgí-yé_nígé	n ì ɡ í + j é + n í ɡ é			1
10526	ToroTegu-3204_countrecitenumbers-1	ToroTegu		count, recite numbers	lúgú\\lúgó	lúgó	l ú ɡ ó			1
10527	YandaDom-3204_countrecitenumbers-1	YandaDom		count, recite numbers	lùgò lùgó	lùgò_lùgó	l ù ɡ ò + l ù ɡ ó			1
10528	YornoSo-3204_countrecitenumbers-1	YornoSo		count, recite numbers	lùgê: lúgó	lùg-ê:_lúgó	l ù ɡ + êː + l ú ɡ ó			1
5930	BankanTey-3205_countryland-1	BankanTey		country, land	òzǒy	òzǒy	ò z ǒ j			0
5931	BenTey-3205_countryland-1	BenTey		country, land	ònjǒy	ònjǒy	ò ⁿdʒ ǒ j			0
5932	Bunoge-3205_countryland-1	Bunoge		country, land	gàndà	gàndà	ɡ à ⁿd à			0
5933	DogulDomBendiely-3205_countryland-1	DogulDomBendiely		country, land	jàmáná	jàmáná	dʒ à m á n á			0
5934	DogulDomKundialang-3205_countryland-1	DogulDomKundialang		country, land	jàmàná	jàmàná	dʒ à m à n á			0
5935	DonnoSo-3205_countryland-1	DonnoSo		country, land	gándà	gándà	ɡ á ⁿd à			0
5936	Gourou-3205_countryland-1	Gourou		country, land	gáná	gáná	ɡ á n á			0
5937	JamsayDouentza-3205_countryland-1	JamsayDouentza		country, land	ùjùbǎy, ìjùbǎy, gáná	ùjùbǎy	ù dʒ ù b ǎ j			0
5938	Mombo-3205_countryland-1	Mombo		country, land	gándá	gándá	ɡ á ⁿd á			0
5939	Najamba-3205_countryland-1	Najamba		country, land	gwǎ:\\gwɛ̌:	gwǎ:	ɡ w ǎː	ɡ w ɛ̌ː		0
5940	Nanga-3205_countryland-1	Nanga		country, land	dòrⁿó ~ dɔ̀rⁿɔ́ ~ dùrⁿɔ́	dùrⁿɔ́	d ù r ∼ ɔ́			0
5941	Penange-3205_countryland-1	Penange		country, land	gándà	gándà	ɡ á ⁿd à			0
5942	PergeTegu-3205_countryland-1	PergeTegu		country, land	ùsùbǎy	ùsùbǎy	ù s ù b ǎ j			0
5943	TebulUre-3205_countryland-1	TebulUre		country, land	gándá	gándá	ɡ á ⁿd á			0
5944	Tiranige-3205_countryland-1	Tiranige		country, land	gàndá	gàndá	ɡ à ⁿd á			0
5945	TogoKan-3205_countryland-1	TogoKan		country, land	gáná	gáná	ɡ á n á			0
5946	TommoSoTongoTongo-3205_countryland-1	TommoSoTongoTongo		country, land	yàlú	yà-lú	j à + l ú			0
5947	ToroTegu-3205_countryland-1	ToroTegu		country, land	ìsó	ìsó	ì s ó			0
5948	YandaDom-3205_countryland-1	YandaDom		country, land	gàná	gàná	ɡ à n á			0
5949	YornoSo-3205_countryland-1	YornoSo		country, land	gánà	gánà	ɡ á n à			0
4819	BankanTey-3233_cowpea-1	BankanTey		cow-pea	nùmî:	nùmî:	n ù m îː			0
4820	BenTey-3233_cowpea-1	BenTey		cow-pea	nùwⁿî:ⁿ	nùwⁿî:ⁿ	n ù w ə ∼ îː ∼			0
4821	Bunoge-3233_cowpea-1	Bunoge		cow-pea	nù:ŋgè	nù:ŋgè	n ùː ⁿg è			0
4822	DogulDomBendiely-3233_cowpea-1	DogulDomBendiely		cow-pea	núm	núm	n ú m			0
4823	DogulDomKundialang-3233_cowpea-1	DogulDomKundialang		cow-pea	nûm	nûm	n û m			0
4824	DonnoSo-3233_cowpea-1	DonnoSo		cow-pea	nǔŋ	nǔŋ	n ǔ ŋ			0
4825	JamsayDouentza-3233_cowpea-1	JamsayDouentza		cow-pea	nǐm	nǐm	n ǐ m			0
4827	Mombo-3233_cowpea-1	Mombo		cow-pea	núŋgé	núŋgé	n ú ⁿg é			0
4828	Najamba-3233_cowpea-1	Najamba		cow-pea	númbúŋgó\\númbé	nú-mbú-ŋgó	n ú + ⁿb ú + ⁿg ó	n ú ⁿb é		0
4829	Nanga-3233_cowpea-1	Nanga		cow-pea	nìmî	nìmî	n ì m î			0
4830	Penange-3233_cowpea-1	Penange		cow-pea	númgé	númgé	n ú m ɡ é			0
4831	PergeTegu-3233_cowpea-1	PergeTegu		cow-pea	núm	núm	n ú m			0
4832	TebulUre-3233_cowpea-1	TebulUre		cow-pea	nímé	nímé	n í m é			0
4833	Tiranige-3233_cowpea-1	Tiranige		cow-pea	nù:ŋgè	nù:ŋgè	n ùː ⁿg è			0
4834	TogoKan-3233_cowpea-1	TogoKan		cow-pea	nǐ:	nǐ:	n ǐː			0
4835	TommoSoTongoTongo-3233_cowpea-1	TommoSoTongoTongo		cow-pea	núm	núm	n ú m			0
4837	ToroTegu-3233_cowpea-1	ToroTegu		cow-pea	núm	núm	n ú m			0
4838	YandaDom-3233_cowpea-1	YandaDom		cow-pea	nǐm	nǐm	n ǐ m			0
4839	YornoSo-3233_cowpea-1	YornoSo		cow-pea	nǔm	nǔm	n ǔ m			0
4985	BankanTey-3314_cultivatedfieldformilletetcgeneralword-1	BankanTey		cultivated field (for millet etc.) (general word)	ɲírⁿà:	ɲírⁿà:	ɲ í r ∼ àː			0
4986	BenTey-3314_cultivatedfieldformilletetcgeneralword-1	BenTey		cultivated field (for millet etc.) (general word)	írⁿà	írⁿà	í r ∼ à			0
4987	Bunoge-3314_cultivatedfieldformilletetcgeneralword-1	Bunoge		cultivated field (for millet etc.) (general word)	bìlà	bìlà	b ì l à			0
4988	DogulDomBendiely-3314_cultivatedfieldformilletetcgeneralword-1	DogulDomBendiely		cultivated field (for millet etc.) (general word)	ɔ́ŋùnù	ɔ́ŋùnù	ɔ́ ŋ ù n ù			0
4989	DogulDomKundialang-3314_cultivatedfieldformilletetcgeneralword-1	DogulDomKundialang		cultivated field (for millet etc.) (general word)	yàlá:	yàlá:	j à l áː			0
4990	DonnoSo-3314_cultivatedfieldformilletetcgeneralword-1	DonnoSo		cultivated field (for millet etc.) (general word)	mìnnɛ́	mìnnɛ́	m ì n n ɛ́			0
4991	Gourou-3314_cultivatedfieldformilletetcgeneralword-1	Gourou		cultivated field (for millet etc.) (general word)	ègú	ègú	è ɡ ú			0
4992	JamsayDouentza-3314_cultivatedfieldformilletetcgeneralword-1	JamsayDouentza		cultivated field (for millet etc.) (general word)	èjú	èjú	è dʒ ú			0
4994	Mombo-3314_cultivatedfieldformilletetcgeneralword-1	Mombo		cultivated field (for millet etc.) (general word)	yàlà kúbyè	yàlà_kúbyè	j à l à + k ú b j è			0
4995	Najamba-3314_cultivatedfieldformilletetcgeneralword-1	Najamba		cultivated field (for millet etc.) (general word)	yàlî:ŋgè\\yàlî:	yàlî:-ŋgè	j à l îː + ⁿg è	j à l îː		0
4996	Nanga-3314_cultivatedfieldformilletetcgeneralword-1	Nanga		cultivated field (for millet etc.) (general word)	ńnâ, ínâ	ńnâ	n ə́ n â			0
4997	Penange-3314_cultivatedfieldformilletetcgeneralword-1	Penange		cultivated field (for millet etc.) (general word)	yàlà	yàlà	j à l à			0
4998	PergeTegu-3314_cultivatedfieldformilletetcgeneralword-1	PergeTegu		cultivated field (for millet etc.) (general word)	wòrú	wòrú	w ò r ú			0
4999	TebulUre-3314_cultivatedfieldformilletetcgeneralword-1	TebulUre		cultivated field (for millet etc.) (general word)	ándá, wòlgó\\wòlé:	ándá	á ⁿd á			0
5000	Tiranige-3314_cultivatedfieldformilletetcgeneralword-1	Tiranige		cultivated field (for millet etc.) (general word)	yálá	yálá	j á l á			0
5001	TogoKan-3314_cultivatedfieldformilletetcgeneralword-1	TogoKan		cultivated field (for millet etc.) (general word)	wòrú	wòrú	w ò r ú			0
5002	TommoSoTongoTongo-3314_cultivatedfieldformilletetcgeneralword-1	TommoSoTongoTongo		cultivated field (for millet etc.) (general word)	mìnnɛ́	mìn-nɛ́	m ì n + n ɛ́			0
5004	ToroTegu-3314_cultivatedfieldformilletetcgeneralword-1	ToroTegu		cultivated field (for millet etc.) (general word)	órú	órú	ó r ú			0
5005	YandaDom-3314_cultivatedfieldformilletetcgeneralword-1	YandaDom		cultivated field (for millet etc.) (general word)	òy, mɛ̀nɛ̀	òy	ò j			0
5006	YornoSo-3314_cultivatedfieldformilletetcgeneralword-1	YornoSo		cultivated field (for millet etc.) (general word)	mìnɛ́	mìnɛ́	m ì n ɛ́			0
12709	BankanTey-3353_cutorbreakstoneintosmallpieces-1	BankanTey		cut or break (stone) into small pieces	bɛ̀:rí	bɛ̀:rí	b ɛ̀ː r í			1
12710	BenTey-3353_cutorbreakstoneintosmallpieces-1	BenTey		cut or break (stone) into small pieces	bɛ̀gɛ̌w\\bɛ̀gɛ́wà	bɛ̀gɛ́wà	b ɛ̀ ɡ ɛ́ w à			1
12711	JamsayDouentza-3353_cutorbreakstoneintosmallpieces-1	JamsayDouentza		cut or break (stone) into small pieces	bɛ̀rgɛ́	bɛ̀rgɛ́	b ɛ̀ r ɡ ɛ́			1
12712	Mombo-3353_cutorbreakstoneintosmallpieces-1	Mombo		cut or break (stone) into small pieces	píjágè	píjágè	p í dʒ á ɡ è			1
12713	Najamba-3353_cutorbreakstoneintosmallpieces-1	Najamba		cut or break (stone) into small pieces	dǎ: gwé\\gwè	dǎ:_gwé	d ǎː + ɡ w é			1
12714	Nanga-3353_cutorbreakstoneintosmallpieces-1	Nanga		cut or break (stone) into small pieces	bɛ̀gɛ́mí	bɛ̀gɛ́-mí	b ɛ̀ ɡ ɛ́ + m í			1
12715	PergeTegu-3353_cutorbreakstoneintosmallpieces-1	PergeTegu		cut or break (stone) into small pieces	pɛ́:	pɛ́:	p ɛ́ː			1
12716	TogoKan-3353_cutorbreakstoneintosmallpieces-1	TogoKan		cut or break (stone) into small pieces	tɛ́wɛ́	tɛ́wɛ́	t ɛ́ w ɛ́			1
12717	TommoSoTongoTongo-3353_cutorbreakstoneintosmallpieces-1	TommoSoTongoTongo		cut or break (stone) into small pieces	pɛ́lɛ́	pɛ́lɛ́	p ɛ́ l ɛ́			1
12718	ToroTegu-3353_cutorbreakstoneintosmallpieces-1	ToroTegu		cut or break (stone) into small pieces	wɛ̀skú\\wɛ̀ská	wɛ̀ská	w ɛ̀ s k á			1
12719	YornoSo-3353_cutorbreakstoneintosmallpieces-1	YornoSo		cut or break (stone) into small pieces	jɔ̀gɔ́\\jɔ̀gɔ́	jɔ̀gɔ́	dʒ ɔ̀ ɡ ɔ́			1
8747	BankanTey-3378_danceverbonly-1	BankanTey		dance (verb only)	jé	jé	dʒ é			0
8748	BenTey-3378_danceverbonly-1	BenTey		dance (verb only)	jìyé	jìyé	dʒ ì j é			0
8749	Bunoge-3378_danceverbonly-1	Bunoge		dance (verb only)	yɔ́bɛ̀	yɔ́bɛ̀	j ɔ́ b ɛ̀			0
8750	DogulDomBendiely-3378_danceverbonly-1	DogulDomBendiely		dance (verb only)	gìyé	gìyé	ɡ ì j é			0
8751	DogulDomKundialang-3378_danceverbonly-1	DogulDomKundialang		dance (verb only)	gìyé	gìyé	ɡ ì j é			0
8752	DonnoSo-3378_danceverbonly-1	DonnoSo		dance (verb only)	gɔ̌:\\gɔ́ɛ̀	gɔ́-ɛ̀	ɡ ɔ́ + ɛ̀			0
8753	Gourou-3378_danceverbonly-1	Gourou		dance (verb only)	gɔ̌:	gɔ̌:	ɡ ɔ̌ː			0
8754	JamsayDouentza-3378_danceverbonly-1	JamsayDouentza		dance (verb only)	gɔ̌:	gɔ̌:	ɡ ɔ̌ː			0
8756	Mombo-3378_danceverbonly-1	Mombo		dance (verb only)	yɛ́bɛ́	yɛ́bɛ́	j ɛ́ b ɛ́			0
8757	Najamba-3378_danceverbonly-1	Najamba		dance (verb only)	gǐy\\gìyè	gìyè	ɡ ì j è			0
8758	Nanga-3378_danceverbonly-1	Nanga		dance (verb only)	gìyé	gìyé	ɡ ì j é			0
8759	Penange-3378_danceverbonly-1	Penange		dance (verb only)	yɛ́bɛ́	yɛ́bɛ́	j ɛ́ b ɛ́			0
8760	PergeTegu-3378_danceverbonly-1	PergeTegu		dance (verb only)	gɔ̌:	gɔ̌:	ɡ ɔ̌ː			0
8761	TebulUre-3378_danceverbonly-1	TebulUre		dance (verb only)	jě (jétì, neg jèlí)	jě	dʒ ě			0
8762	Tiranige-3378_danceverbonly-1	Tiranige		dance (verb only)	yɛ́wɔ́	yɛ́wɔ́	j ɛ́ w ɔ́			0
8763	TogoKan-3378_danceverbonly-1	TogoKan		dance (verb only)	gɔ̌:	gɔ̌:	ɡ ɔ̌ː			0
8764	TommoSoTongoTongo-3378_danceverbonly-1	TommoSoTongoTongo		dance (verb only)	gɔ́ɔ́ gɔ̀ɔ́	gɔ́ɔ́_gɔ̀ɔ́	ɡ ɔ́ ɔ́ + ɡ ɔ̀ ɔ́			0
8765	ToroTegu-3378_danceverbonly-1	ToroTegu		dance (verb only)	jí\\jɛ́	jɛ́	dʒ ɛ́			0
8766	YandaDom-3378_danceverbonly-1	YandaDom		dance (verb only)	jé\\jèlí	jé	dʒ é			0
8767	YornoSo-3378_danceverbonly-1	YornoSo		dance (verb only)	gɔ̌:\\gɔ̌:	gɔ̌:	ɡ ɔ̌ː			0
7475	BankanTey-3407_daytimenotnight-1	BankanTey		daytime (not night)	ùsǐ:ⁿ	ùsǐ:ⁿ	ù s ǐː ∼			1
7476	BenTey-3407_daytimenotnight-1	BenTey		daytime (not night)	ùsùdérⁿí: ~ ùsùdɛ́rⁿí:	ùsù-dɛ́rⁿí:	ù s ù + d ɛ́ r ∼ íː			1
7477	Bunoge-3407_daytimenotnight-1	Bunoge		daytime (not night)	dènì	dènì	d è n ì			1
7478	DogulDomBendiely-3407_daytimenotnight-1	DogulDomBendiely		daytime (not night)	ísìgà	ísìgà	í s ì ɡ à			1
7479	DogulDomKundialang-3407_daytimenotnight-1	DogulDomKundialang		daytime (not night)	ísgà:	ísgà:	í s ɡ àː			1
7480	DonnoSo-3407_daytimenotnight-1	DonnoSo		daytime (not night)	nàndènú	nàn-dènú	n à n + d è n ú			1
7481	Gourou-3407_daytimenotnight-1	Gourou		daytime (not night)	nìnúwⁿò	nì-núwⁿò	n ì + n ú w ə ∼ ò			1
7482	JamsayDouentza-3407_daytimenotnight-1	JamsayDouentza		daytime (not night)	nìnúwⁿó~ nìnúwⁿɔ́ ~ nùnúwⁿó, ɲálɔ́:mɔ̀	nì-núwⁿó	n ì + n ú w ə ∼ ó			1
7484	Mombo-3407_daytimenotnight-1	Mombo		daytime (not night)	gé:wⁿè	gé:wⁿè	ɡ éː w ə ∼ è			1
7485	Najamba-3407_daytimenotnight-1	Najamba		daytime (not night)	ùjú	ùjú	ù dʒ ú			1
7486	Nanga-3407_daytimenotnight-1	Nanga		daytime (not night)	ùsìdɛ́rⁿí	ùsì-dɛ́rⁿí	ù s ì + d ɛ́ r ∼ í			1
7487	Penange-3407_daytimenotnight-1	Penange		daytime (not night)	gɛ̀:ⁿ (in: gɛ̀:ⁿ nì 'in the daytime', lit. 'with sun'), gɛ̀:dɛ̀n	gɛ̀:ⁿ	ɡ ɛ̀ː ∼			1
